model,factor,mult,cost,beta,reward,clicks
Optimal,1//3,1,0.0132099143364431,4.641588833612779,16.34822,13.19523
Optimal,1//3,1,0.0132099143364431,9.999999999999998,16.39412,13.38928
Optimal,1//3,1,0.0132099143364431,21.544346900318835,16.43093,13.17711
Optimal,1//3,1,0.0132099143364431,46.415888336127786,16.38304,12.40899
Optimal,1//3,1,0.0132099143364431,100.00000000000004,16.38323,10.59455
Optimal,2//1,1,0.0132099143364431,0.10000000000000002,4.73821,6.61695
Optimal,2//1,1,0.0132099143364431,0.21544346900318845,6.5795,9.08525
Optimal,2//1,1,0.0132099143364431,0.464158883361278,8.46273,11.65891
Optimal,2//1,1,0.0132099143364431,1.0,9.21622,12.96125
Optimal,2//1,1,0.0132099143364431,2.154434690031884,9.45812,13.65639
Optimal,2//1,1,0.0132099143364431,4.641588833612779,9.56305,14.05334
Optimal,2//1,1,0.0132099143364431,9.999999999999998,9.56494,14.25255
Optimal,2//1,1,0.0132099143364431,21.544346900318835,9.59895,14.21977
Optimal,2//1,1,0.0132099143364431,46.415888336127786,9.57746,13.85626
Optimal,2//1,1,0.0132099143364431,100.00000000000004,9.57426,12.91628
Optimal,3//1,1,0.0132099143364431,0.10000000000000002,13.37433,9.03679
Optimal,3//1,1,0.0132099143364431,0.21544346900318845,17.25432,11.51254
Optimal,3//1,1,0.0132099143364431,0.464158883361278,18.74132,12.73104
Optimal,3//1,1,0.0132099143364431,1.0,19.25813,13.49702
Optimal,3//1,1,0.0132099143364431,2.154434690031884,19.42092,13.97159
Optimal,3//1,1,0.0132099143364431,4.641588833612779,19.519,14.24202
Optimal,3//1,1,0.0132099143364431,9.999999999999998,19.50098,14.39789
Optimal,3//1,1,0.0132099143364431,21.544346900318835,19.55239,14.33579
Optimal,3//1,1,0.0132099143364431,46.415888336127786,19.54547,13.98454
Optimal,3//1,1,0.0132099143364431,100.00000000000004,19.52516,13.12755
Optimal,1//2,1,0.014396712590908009,0.10000000000000002,5.43036,5.44763
Optimal,1//2,1,0.014396712590908009,0.21544346900318845,6.28308,6.82867
Optimal,1//2,1,0.014396712590908009,0.464158883361278,7.18078,8.74267
Optimal,1//2,1,0.014396712590908009,1.0,7.81935,10.83541
Optimal,1//2,1,0.014396712590908009,2.154434690031884,8.1514,12.41728
Optimal,1//2,1,0.014396712590908009,4.641588833612779,8.30853,13.20948
Optimal,1//2,1,0.014396712590908009,9.999999999999998,8.36535,13.44082
Optimal,1//2,1,0.014396712590908009,21.544346900318835,8.35449,13.25586
Optimal,1//2,1,0.014396712590908009,46.415888336127786,8.34406,12.44964
Optimal,1//2,1,0.014396712590908009,100.00000000000004,8.36717,10.6258
Optimal,1//3,1,0.014396712590908009,0.10000000000000002,12.91117,6.27606
Optimal,1//3,1,0.014396712590908009,0.21544346900318845,14.42283,7.76436
Optimal,1//3,1,0.014396712590908009,0.464158883361278,15.40386,9.41201
Optimal,1//3,1,0.014396712590908009,1.0,15.9356,11.11507
Optimal,1//3,1,0.014396712590908009,2.154434690031884,16.21409,12.48288
Optimal,1//3,1,0.014396712590908009,4.641588833612779,16.36553,13.18035
Optimal,1//3,1,0.014396712590908009,9.999999999999998,16.36855,13.36278
Optimal,1//3,1,0.014396712590908009,21.544346900318835,16.41881,13.11667
Optimal,1//3,1,0.014396712590908009,46.415888336127786,16.39624,12.25256
Optimal,1//3,1,0.014396712590908009,100.00000000000004,16.36191,10.32016
Optimal,2//1,1,0.014396712590908009,0.10000000000000002,4.73811,6.63736
Optimal,2//1,1,0.014396712590908009,0.21544346900318845,6.60874,9.11212
Optimal,2//1,1,0.014396712590908009,0.464158883361278,8.43829,11.66589
Optimal,2//1,1,0.014396712590908009,1.0,9.21273,12.955
Optimal,2//1,1,0.014396712590908009,2.154434690031884,9.45156,13.65039
Optimal,2//1,1,0.014396712590908009,4.641588833612779,9.54689,14.056
Optimal,2//1,1,0.014396712590908009,9.999999999999998,9.58146,14.23667
Optimal,2//1,1,0.014396712590908009,21.544346900318835,9.57669,14.18851
Optimal,2//1,1,0.014396712590908009,46.415888336127786,9.6046,13.78
Optimal,2//1,1,0.014396712590908009,100.00000000000004,9.59946,12.7539
Optimal,3//1,1,0.014396712590908009,0.10000000000000002,13.35351,9.04734
Optimal,3//1,1,0.014396712590908009,0.21544346900318845,17.23752,11.4856
Optimal,3//1,1,0.014396712590908009,0.464158883361278,18.73708,12.73219
Optimal,3//1,1,0.014396712590908009,1.0,19.24143,13.48055
Optimal,3//1,1,0.014396712590908009,2.154434690031884,19.43279,13.94736
Optimal,3//1,1,0.014396712590908009,4.641588833612779,19.55667,14.22756
Optimal,3//1,1,0.014396712590908009,9.999999999999998,19.53484,14.36318
Optimal,3//1,1,0.014396712590908009,21.544346900318835,19.50088,14.30179
Optimal,3//1,1,0.014396712590908009,46.415888336127786,19.54103,13.92761
Optimal,3//1,1,0.014396712590908009,100.00000000000004,19.52379,12.97592
Optimal,1//2,1,0.015690134556997987,0.10000000000000002,5.43389,5.42185
Optimal,1//2,1,0.015690134556997987,0.21544346900318845,6.29709,6.80899
Optimal,1//2,1,0.015690134556997987,0.464158883361278,7.17011,8.7697
Optimal,1//2,1,0.015690134556997987,1.0,7.80593,10.83978
Optimal,1//2,1,0.015690134556997987,2.154434690031884,8.16636,12.41913
Optimal,1//2,1,0.015690134556997987,4.641588833612779,8.29096,13.20547
Optimal,1//2,1,0.015690134556997987,9.999999999999998,8.33092,13.42229
Optimal,1//2,1,0.015690134556997987,21.544346900318835,8.32458,13.18751
Optimal,1//2,1,0.015690134556997987,46.415888336127786,8.35108,12.27235
Optimal,1//2,1,0.015690134556997987,100.00000000000004,8.35484,10.35235
Optimal,1//3,1,0.015690134556997987,0.10000000000000002,12.91194,6.26168
Optimal,1//3,1,0.015690134556997987,0.21544346900318845,14.43492,7.75705
Optimal,1//3,1,0.015690134556997987,0.464158883361278,15.35566,9.41741
Optimal,1//3,1,0.015690134556997987,1.0,15.94017,11.0977
Optimal,1//3,1,0.015690134556997987,2.154434690031884,16.21729,12.48517
Optimal,1//3,1,0.015690134556997987,4.641588833612779,16.28494,13.16475
Optimal,1//3,1,0.015690134556997987,9.999999999999998,16.42255,13.31742
Optimal,1//3,1,0.015690134556997987,21.544346900318835,16.38883,13.0599
Optimal,1//3,1,0.015690134556997987,46.415888336127786,16.37484,12.08735
Optimal,1//3,1,0.015690134556997987,100.00000000000004,16.41982,10.03405
Optimal,2//1,1,0.015690134556997987,0.10000000000000002,4.71344,6.62099
Optimal,2//1,1,0.015690134556997987,0.21544346900318845,6.58353,9.09942
Optimal,2//1,1,0.015690134556997987,0.464158883361278,8.42712,11.63442
Optimal,2//1,1,0.015690134556997987,1.0,9.20573,12.94731
Optimal,2//1,1,0.015690134556997987,2.154434690031884,9.46427,13.62602
Optimal,2//1,1,0.015690134556997987,4.641588833612779,9.54837,14.04354
Optimal,2//1,1,0.015690134556997987,9.999999999999998,9.56696,14.23323
Optimal,2//1,1,0.015690134556997987,21.544346900318835,9.58072,14.14719
Optimal,2//1,1,0.015690134556997987,46.415888336127786,9.58627,13.70523
Optimal,2//1,1,0.015690134556997987,100.00000000000004,9.5904,12.57926
Optimal,3//1,1,0.015690134556997987,0.10000000000000002,13.36655,9.04349
Optimal,3//1,1,0.015690134556997987,0.21544346900318845,17.25925,11.49294
Optimal,3//1,1,0.015690134556997987,0.464158883361278,18.70479,12.73804
Optimal,3//1,1,0.015690134556997987,1.0,19.2265,13.46574
Optimal,3//1,1,0.015690134556997987,2.154434690031884,19.43164,13.93472
Optimal,3//1,1,0.015690134556997987,4.641588833612779,19.50399,14.22938
Optimal,3//1,1,0.015690134556997987,9.999999999999998,19.55539,14.34658
Optimal,3//1,1,0.015690134556997987,21.544346900318835,19.53203,14.26986
Optimal,3//1,1,0.015690134556997987,46.415888336127786,19.5532,13.8445
Optimal,3//1,1,0.015690134556997987,100.00000000000004,19.53815,12.82934
Optimal,1//2,1,0.017099759466766968,0.10000000000000002,5.44949,5.43169
Optimal,1//2,1,0.017099759466766968,0.21544346900318845,6.27658,6.78196
Optimal,1//2,1,0.017099759466766968,0.464158883361278,7.18814,8.75821
Optimal,1//2,1,0.017099759466766968,1.0,7.7757,10.80036
Optimal,1//2,1,0.017099759466766968,2.154434690031884,8.1353,12.3973
Optimal,1//2,1,0.017099759466766968,4.641588833612779,8.28094,13.1969
Optimal,1//2,1,0.017099759466766968,9.999999999999998,8.35343,13.37846
Optimal,1//2,1,0.017099759466766968,21.544346900318835,8.31594,13.11999
Optimal,1//2,1,0.017099759466766968,46.415888336127786,8.3476,12.13202
Optimal,1//2,1,0.017099759466766968,100.00000000000004,8.36013,10.07271
Optimal,1//3,1,0.017099759466766968,0.10000000000000002,12.89709,6.24438
Optimal,1//3,1,0.017099759466766968,0.21544346900318845,14.44794,7.7543
Optimal,1//3,1,0.017099759466766968,0.464158883361278,15.37988,9.38599
Optimal,1//3,1,0.017099759466766968,1.0,15.88725,11.09332
Optimal,1//3,1,0.017099759466766968,2.154434690031884,16.21788,12.43577
Optimal,1//3,1,0.017099759466766968,4.641588833612779,16.37891,13.15361
Optimal,1//3,1,0.017099759466766968,9.999999999999998,16.34837,13.28499
Optimal,1//3,1,0.017099759466766968,21.544346900318835,16.41012,12.97452
Optimal,1//3,1,0.017099759466766968,46.415888336127786,16.38284,11.89046
Optimal,1//3,1,0.017099759466766968,100.00000000000004,16.38533,9.77638
Optimal,2//1,1,0.017099759466766968,0.10000000000000002,4.72296,6.60489
Optimal,2//1,1,0.017099759466766968,0.21544346900318845,6.5682,9.08586
Optimal,2//1,1,0.017099759466766968,0.464158883361278,8.43299,11.63492
Optimal,2//1,1,0.017099759466766968,1.0,9.20027,12.92988
Optimal,2//1,1,0.017099759466766968,2.154434690031884,9.45587,13.62946
Optimal,2//1,1,0.017099759466766968,4.641588833612779,9.55334,14.02319
Optimal,2//1,1,0.017099759466766968,9.999999999999998,9.57355,14.18827
Optimal,2//1,1,0.017099759466766968,21.544346900318835,9.58665,14.10698
Optimal,2//1,1,0.017099759466766968,46.415888336127786,9.5908,13.60081
Optimal,2//1,1,0.017099759466766968,100.00000000000004,9.59001,12.40225
Optimal,3//1,1,0.017099759466766968,0.10000000000000002,13.35486,9.02993
Optimal,3//1,1,0.017099759466766968,0.21544346900318845,17.23102,11.47535
Optimal,3//1,1,0.017099759466766968,0.464158883361278,18.74194,12.73011
Optimal,3//1,1,0.017099759466766968,1.0,19.22966,13.48059
Optimal,3//1,1,0.017099759466766968,2.154434690031884,19.45308,13.93623
Optimal,3//1,1,0.017099759466766968,4.641588833612779,19.49833,14.22027
Optimal,3//1,1,0.017099759466766968,9.999999999999998,19.53493,14.33213
Optimal,3//1,1,0.017099759466766968,21.544346900318835,19.52754,14.21751
Optimal,3//1,1,0.017099759466766968,46.415888336127786,19.5314,13.76565
Optimal,3//1,1,0.017099759466766968,100.00000000000004,19.54307,12.66016
Optimal,1//2,1,0.018636027164653728,0.10000000000000002,5.46304,5.45392
Optimal,1//2,1,0.018636027164653728,0.21544346900318845,6.30958,6.80858
Optimal,1//2,1,0.018636027164653728,0.464158883361278,7.20457,8.74345
Optimal,1//2,1,0.018636027164653728,1.0,7.78706,10.80166
Optimal,1//2,1,0.018636027164653728,2.154434690031884,8.16384,12.37472
Optimal,1//2,1,0.018636027164653728,4.641588833612779,8.3037,13.15667
Optimal,1//2,1,0.018636027164653728,9.999999999999998,8.33476,13.35668
Optimal,1//2,1,0.018636027164653728,21.544346900318835,8.34468,13.02642
Optimal,1//2,1,0.018636027164653728,46.415888336127786,8.35414,11.93517
Optimal,1//2,1,0.018636027164653728,100.00000000000004,8.34404,9.80224
Optimal,1//3,1,0.018636027164653728,0.10000000000000002,12.85929,6.24771
Optimal,1//3,1,0.018636027164653728,0.21544346900318845,14.38501,7.75201
Optimal,1//3,1,0.018636027164653728,0.464158883361278,15.30461,9.39617
Optimal,1//3,1,0.018636027164653728,1.0,15.8552,11.0745
Optimal,1//3,1,0.018636027164653728,2.154434690031884,16.19184,12.43736
Optimal,1//3,1,0.018636027164653728,4.641588833612779,16.33209,13.1177
Optimal,1//3,1,0.018636027164653728,9.999999999999998,16.39976,13.25659
Optimal,1//3,1,0.018636027164653728,21.544346900318835,16.36304,12.88873
Optimal,1//3,1,0.018636027164653728,46.415888336127786,16.35286,11.70454
Optimal,1//3,1,0.018636027164653728,100.00000000000004,16.4001,9.49279
Optimal,2//1,1,0.018636027164653728,0.10000000000000002,4.72136,6.60938
Optimal,2//1,1,0.018636027164653728,0.21544346900318845,6.56285,9.07835
Optimal,2//1,1,0.018636027164653728,0.464158883361278,8.42432,11.62456
Optimal,2//1,1,0.018636027164653728,1.0,9.22059,12.9226
Optimal,2//1,1,0.018636027164653728,2.154434690031884,9.46086,13.61235
Optimal,2//1,1,0.018636027164653728,4.641588833612779,9.55525,14.01306
Optimal,2//1,1,0.018636027164653728,9.999999999999998,9.5694,14.17628
Optimal,2//1,1,0.018636027164653728,21.544346900318835,9.59876,14.05629
Optimal,2//1,1,0.018636027164653728,46.415888336127786,9.5845,13.49203
Optimal,2//1,1,0.018636027164653728,100.00000000000004,9.59272,12.21852
Optimal,3//1,1,0.018636027164653728,0.10000000000000002,13.34683,9.03639
Optimal,3//1,1,0.018636027164653728,0.21544346900318845,17.23448,11.46347
Optimal,3//1,1,0.018636027164653728,0.464158883361278,18.75534,12.73453
Optimal,3//1,1,0.018636027164653728,1.0,19.28544,13.47164
Optimal,3//1,1,0.018636027164653728,2.154434690031884,19.44619,13.93674
Optimal,3//1,1,0.018636027164653728,4.641588833612779,19.49768,14.20616
Optimal,3//1,1,0.018636027164653728,9.999999999999998,19.54836,14.30306
Optimal,3//1,1,0.018636027164653728,21.544346900318835,19.53096,14.18616
Optimal,3//1,1,0.018636027164653728,46.415888336127786,19.49212,13.68409
Optimal,3//1,1,0.018636027164653728,100.00000000000004,19.52746,12.50419
Optimal,1//2,1,0.02031031542617222,0.10000000000000002,5.43981,5.41077
Optimal,1//2,1,0.02031031542617222,0.21544346900318845,6.27812,6.78169
Optimal,1//2,1,0.02031031542617222,0.464158883361278,7.18866,8.75619
Optimal,1//2,1,0.02031031542617222,1.0,7.79673,10.78589
Optimal,1//2,1,0.02031031542617222,2.154434690031884,8.1509,12.37367
Optimal,1//2,1,0.02031031542617222,4.641588833612779,8.27944,13.14668
Optimal,1//2,1,0.02031031542617222,9.999999999999998,8.34712,13.28566
Optimal,1//2,1,0.02031031542617222,21.544346900318835,8.36484,12.94564
Optimal,1//2,1,0.02031031542617222,46.415888336127786,8.36849,11.7417
Optimal,1//2,1,0.02031031542617222,100.00000000000004,8.36588,9.53523
Optimal,1//3,1,0.02031031542617222,0.10000000000000002,12.85222,6.22382
Optimal,1//3,1,0.02031031542617222,0.21544346900318845,14.43873,7.75033
Optimal,1//3,1,0.02031031542617222,0.464158883361278,15.39153,9.38209
Optimal,1//3,1,0.02031031542617222,1.0,15.90031,11.07684
Optimal,1//3,1,0.02031031542617222,2.154434690031884,16.20429,12.42579
Optimal,1//3,1,0.02031031542617222,4.641588833612779,16.3134,13.09646
Optimal,1//3,1,0.02031031542617222,9.999999999999998,16.40709,13.1971
Optimal,1//3,1,0.02031031542617222,21.544346900318835,16.39788,12.78691
Optimal,1//3,1,0.02031031542617222,46.415888336127786,16.43311,11.50874
Optimal,1//3,1,0.02031031542617222,100.00000000000004,16.40807,9.22409
Optimal,2//1,1,0.02031031542617222,0.10000000000000002,4.738,6.5958
Optimal,2//1,1,0.02031031542617222,0.21544346900318845,6.59636,9.08796
Optimal,2//1,1,0.02031031542617222,0.464158883361278,8.43782,11.61509
Optimal,2//1,1,0.02031031542617222,1.0,9.20538,12.92797
Optimal,2//1,1,0.02031031542617222,2.154434690031884,9.44873,13.60269
Optimal,2//1,1,0.02031031542617222,4.641588833612779,9.5342,14.01205
Optimal,2//1,1,0.02031031542617222,9.999999999999998,9.58649,14.142
Optimal,2//1,1,0.02031031542617222,21.544346900318835,9.57452,14.00595
Optimal,2//1,1,0.02031031542617222,46.415888336127786,9.5757,13.39247
Optimal,2//1,1,0.02031031542617222,100.00000000000004,9.58427,12.04619
Optimal,3//1,1,0.02031031542617222,0.10000000000000002,13.28265,9.00209
Optimal,3//1,1,0.02031031542617222,0.21544346900318845,17.23611,11.46972
Optimal,3//1,1,0.02031031542617222,0.464158883361278,18.71072,12.70731
Optimal,3//1,1,0.02031031542617222,1.0,19.26318,13.44333
Optimal,3//1,1,0.02031031542617222,2.154434690031884,19.43147,13.9315
Optimal,3//1,1,0.02031031542617222,4.641588833612779,19.53529,14.18498
Optimal,3//1,1,0.02031031542617222,9.999999999999998,19.54239,14.28171
Optimal,3//1,1,0.02031031542617222,21.544346900318835,19.54748,14.14197
Optimal,3//1,1,0.02031031542617222,46.415888336127786,19.50261,13.58264
Optimal,3//1,1,0.02031031542617222,100.00000000000004,19.55296,12.33416
Optimal,1//2,1,0.02213502422302753,0.10000000000000002,5.43376,5.41663
Optimal,1//2,1,0.02213502422302753,0.21544346900318845,6.27126,6.7759
Optimal,1//2,1,0.02213502422302753,0.464158883361278,7.19427,8.71345
Optimal,1//2,1,0.02213502422302753,1.0,7.80644,10.75933
Optimal,1//2,1,0.02213502422302753,2.154434690031884,8.1641,12.36241
Optimal,1//2,1,0.02213502422302753,4.641588833612779,8.2877,13.11451
Optimal,1//2,1,0.02213502422302753,9.999999999999998,8.33658,13.26917
Optimal,1//2,1,0.02213502422302753,21.544346900318835,8.31755,12.84172
Optimal,1//2,1,0.02213502422302753,46.415888336127786,8.36038,11.50842
Optimal,1//2,1,0.02213502422302753,100.00000000000004,8.33992,9.27337
Optimal,1//3,1,0.02213502422302753,0.10000000000000002,12.86875,6.23195
Optimal,1//3,1,0.02213502422302753,0.21544346900318845,14.40902,7.75028
Optimal,1//3,1,0.02213502422302753,0.464158883361278,15.34913,9.37281
Optimal,1//3,1,0.02213502422302753,1.0,15.93246,11.06936
Optimal,1//3,1,0.02213502422302753,2.154434690031884,16.21695,12.43198
Optimal,1//3,1,0.02213502422302753,4.641588833612779,16.3318,13.07766
Optimal,1//3,1,0.02213502422302753,9.999999999999998,16.4053,13.14922
Optimal,1//3,1,0.02213502422302753,21.544346900318835,16.41257,12.69012
Optimal,1//3,1,0.02213502422302753,46.415888336127786,16.35062,11.28911
Optimal,1//3,1,0.02213502422302753,100.00000000000004,16.39855,8.96742
Optimal,2//1,1,0.02213502422302753,0.10000000000000002,4.73106,6.60404
Optimal,2//1,1,0.02213502422302753,0.21544346900318845,6.56133,9.05005
Optimal,2//1,1,0.02213502422302753,0.464158883361278,8.41449,11.62329
Optimal,2//1,1,0.02213502422302753,1.0,9.21764,12.91258
Optimal,2//1,1,0.02213502422302753,2.154434690031884,9.46632,13.60812
Optimal,2//1,1,0.02213502422302753,4.641588833612779,9.53333,13.99658
Optimal,2//1,1,0.02213502422302753,9.999999999999998,9.57016,14.12472
Optimal,2//1,1,0.02213502422302753,21.544346900318835,9.56301,13.96001
Optimal,2//1,1,0.02213502422302753,46.415888336127786,9.60154,13.25542
Optimal,2//1,1,0.02213502422302753,100.00000000000004,9.57574,11.85762
Optimal,3//1,1,0.02213502422302753,0.10000000000000002,13.33145,9.03109
Optimal,3//1,1,0.02213502422302753,0.21544346900318845,17.20751,11.4511
Optimal,3//1,1,0.02213502422302753,0.464158883361278,18.70332,12.71879
Optimal,3//1,1,0.02213502422302753,1.0,19.27104,13.45245
Optimal,3//1,1,0.02213502422302753,2.154434690031884,19.44077,13.93077
Optimal,3//1,1,0.02213502422302753,4.641588833612779,19.52541,14.16954
Optimal,3//1,1,0.02213502422302753,9.999999999999998,19.51141,14.27094
Optimal,3//1,1,0.02213502422302753,21.544346900318835,19.54145,14.08616
Optimal,3//1,1,0.02213502422302753,46.415888336127786,19.5458,13.44917
Optimal,3//1,1,0.02213502422302753,100.00000000000004,19.5543,12.16212
Optimal,1//2,1,0.024123667558734494,0.10000000000000002,5.45603,5.41732
Optimal,1//2,1,0.024123667558734494,0.21544346900318845,6.28213,6.76015
Optimal,1//2,1,0.024123667558734494,0.464158883361278,7.16367,8.72695
Optimal,1//2,1,0.024123667558734494,1.0,7.79697,10.75235
Optimal,1//2,1,0.024123667558734494,2.154434690031884,8.1495,12.35737
Optimal,1//2,1,0.024123667558734494,4.641588833612779,8.28976,13.08014
Optimal,1//2,1,0.024123667558734494,9.999999999999998,8.31464,13.20079
Optimal,1//2,1,0.024123667558734494,21.544346900318835,8.35087,12.7325
